logFC	logCPM	PValue	FDR
ENSG00000172974	0.276535792586875	0.352130976909124	0.0858074359239813	0.116035495218807
ENSG00000172977	-0.00496901994842275	3.84491262314023	0.937292515618109	0.949325324940233
ENSG00000172985	1.5000086961143	2.1975571142694	1.18816471255326e-08	4.80285547177709e-08
ENSG00000172986	1.99626321218273	-0.763216915388855	2.59626656634183e-09	1.15000352118584e-08
ENSG00000172992	0.00878284306502031	4.54409675209464	0.932790056610629	0.946096844562278
ENSG00000172995	0.279600545521997	0.32271593887386	0.513941683227558	0.571653660518014
ENSG00000173011	-0.295271045237155	4.70593553404993	0.000117341921201985	0.000264570879741953
ENSG00000173013	0.27012315842043	0.0441388543141564	0.0671059547800504	0.0929970658384859
ENSG00000173020	0.216356259397548	5.79855330408107	0.00628497747606246	0.0106333874002456
ENSG00000173039	-0.0579833013294421	5.92501803729462	0.390004660457741	0.448928382435135
ENSG00000173040	0.552000014080349	0.925171184074295	0.0328576750093008	0.0484184368040717
ENSG00000173041	-0.411001029965701	3.23867706367943	0.00499723565644685	0.00861265449728522
ENSG00000173064	0.431455492184045	4.46576788422642	7.29623044982967e-05	0.000170666479062351
ENSG00000173065	0.487768129396309	4.14226303351779	4.38693524970969e-06	1.23107942701682e-05
ENSG00000173068	0.916683534462987	-0.153507030525224	0.000954462489736101	0.00186092253038944
ENSG00000173083	-0.425300078685392	1.2424053967049	0.0411537137303391	0.0595026929170758
ENSG00000173085	-0.504498531932228	3.09761473262974	4.64260774301367e-06	1.29776578214965e-05
ENSG00000173110	3.03642547922406	4.03079784225756	1.93141648306071e-11	1.15692040284036e-10
ENSG00000173113	0.416186310268032	6.38531294886054	0.000188300333381264	0.000412061605457685
ENSG00000173114	-2.951098339913	-0.241507358845144	4.8738089914087e-32	3.1880027686349e-30
ENSG00000173120	0.19847357362672	6.15679587723062	0.0185638628496002	0.0287570414173793
ENSG00000173137	0.847907554659383	3.26207748351669	6.40502525508262e-16	7.07700210616869e-15
ENSG00000173141	-0.260188190706123	5.60275387269181	0.0225825410805041	0.034401655568776
ENSG00000173145	0.0422042545892559	3.24282319307005	0.661623860122261	0.709339015131674
ENSG00000173153	0.100485691643161	5.84720667361728	0.292469028079278	0.348014346569429
ENSG00000173156	-0.216994750457043	5.41099689926588	0.136999106671412	0.177227138955029
ENSG00000173163	-0.169598281516386	4.21554617859179	0.0981379928777299	0.131035200110199
ENSG00000173166	-0.660344732352971	2.8148322045119	0.00379817147510146	0.00668704203720515
ENSG00000173171	0.647790348077274	3.81272039644134	3.07935326455273e-13	2.3621068879648e-12
ENSG00000173175	-0.31929445546287	2.60844198729874	0.121469863061582	0.158909083400126
ENSG00000173193	-0.10903685860006	6.29567293882811	0.364355247087899	0.422458565464556
ENSG00000173198	-0.20470169977676	0.0441210529751871	0.281908047736039	0.337030570429075
ENSG00000173200	0.0804712117857001	0.204039581250174	0.72852978671049	0.769366702691116
ENSG00000173207	1.18672761098821	3.91847457602963	2.35043050921301e-21	5.12479321208772e-20
ENSG00000173208	0.33375881120196	-1.35167384741035	0.226738975775206	0.277946074433993
ENSG00000173209	1.53942568788508	3.83410901211438	8.36032842812169e-20	1.50838102071267e-18
ENSG00000173210	-1.13935836514513	6.36081182181978	2.92893668856945e-12	1.96588481917863e-11
ENSG00000173212	-0.745905535611725	-0.0416352712272814	0.00812617493994206	0.0134474365059501
ENSG00000173214	-0.00573266205997641	2.04434134697014	0.95220448240224	0.961278484457788
ENSG00000173218	0.439884119692684	3.17862867245318	0.000317069623724657	0.000668164057117987
ENSG00000173221	-0.717709800769317	5.91021100408114	3.86604104458138e-05	9.46154371563672e-05
ENSG00000173226	0.772730244801663	2.71778844070153	5.22237776170896e-13	3.86903340929245e-12
ENSG00000173227	0.478413618592372	4.68363881474386	0.0259483161854408	0.0390168278478399
ENSG00000173230	-0.0448366860025677	6.2562419425613	0.614054606643119	0.666603154151867
ENSG00000173258	0.430085553119648	-1.76339300515028	0.0661747343408112	0.0918622566231295
ENSG00000173262	0.941876029082689	-0.991056873441459	0.014744800613023	0.0232642584106291
ENSG00000173264	0.562133955833673	4.58348710155428	7.93070144329083e-07	2.47111480273542e-06
ENSG00000173267	4.50431161219683	4.60492700883356	1.7955284719723e-23	4.94608976322169e-22
ENSG00000173269	0.116088311841213	4.1860676417916	0.429195742667695	0.488662131723938
ENSG00000173272	0.394912090664019	4.71932743947141	0.0123812076276338	0.0198372818033203
ENSG00000173273	0.199439814798604	4.23017554774465	0.0489474339753281	0.0697399162256001
ENSG00000173275	0.73107680672635	1.10582637033875	9.26751399512536e-12	5.80041898901583e-11
ENSG00000173276	-1.40330245532005	4.29692137980777	3.24399413683249e-17	4.2562338828113e-16
ENSG00000173281	-1.66235270741456	7.16807848782369	2.11505910293904e-16	2.48502175987377e-15
ENSG00000173295	-0.472089009739413	0.792156755554842	0.0150828871276286	0.0237492098784824
ENSG00000173320	0.555865740146848	2.15116161579062	0.00427104861798861	0.00746116563468768
ENSG00000173327	0.20412647006055	6.80910264791574	0.0346951418477728	0.0509216882798415
ENSG00000173334	-1.82499113255453	7.68940393791756	2.72191944792752e-21	5.88484219102407e-20
ENSG00000173369	-0.97089324115304	7.30770454096721	5.37401844025593e-05	0.000128581861802772
ENSG00000173372	-0.78595067244654	7.2057596212816	0.000622881732635572	0.00125230765694072
ENSG00000173391	0.263058654280651	0.10088635839659	0.480516713835681	0.53931082850666
ENSG00000173402	0.123962941861942	6.87678454482361	0.239299910466245	0.291674128572084
ENSG00000173406	-0.433176531950237	2.61418445088184	0.106997704694008	0.141780825932656
ENSG00000173409	0.526717587168026	4.02570347825428	7.60829454779152e-08	2.72951739779964e-07
ENSG00000173418	0.543744709772843	5.58154453521595	2.33172663307625e-11	1.37789417463126e-10
ENSG00000173432	-2.29331062268922	11.2653084663728	9.75285628908272e-06	2.59963398368393e-05
ENSG00000173436	0.228866663016583	3.95355260243564	0.0660950679814406	0.0917587468434169
ENSG00000173442	0.381494480246703	4.56346554045706	0.000836231874367744	0.00164881496833574
ENSG00000173451	0.253171634314855	1.69576389134513	0.0166323575992314	0.0259820102904884
ENSG00000173456	0.289488770814695	4.95324192813883	0.000442353470983433	0.000913029745960986
ENSG00000173457	0.956874349710321	5.24546023766049	3.98515431600974e-10	1.98024739879512e-09
ENSG00000173465	0.25068207095213	3.9194553888054	0.0338261770215496	0.0497355952479675
ENSG00000173473	0.515597965280508	5.4997082597609	5.2367178549555e-10	2.56112237017237e-09
ENSG00000173480	0.205239326689271	1.34822464071947	0.0695030695861944	0.0959715372469843
ENSG00000173482	0.656071972734767	4.8291387182295	4.83778741044992e-05	0.000116448708603202
ENSG00000173486	-0.058748536709877	6.57693898030773	0.697048912551578	0.74132599925108
ENSG00000173511	0.886843998555428	5.17872500424162	1.32639715885503e-05	3.47498282748096e-05
ENSG00000173517	0.531848514105348	3.81511974630364	0.000103375805900168	0.00023514466319325
ENSG00000173530	-0.756424621570264	3.74868153252987	1.0612463491885e-06	3.25485069551624e-06
ENSG00000173531	-1.14282079238414	8.21392902719291	4.73761370702059e-12	3.08992731551437e-11
ENSG00000173535	0.915480087537331	0.796347586741961	0.00059125326085075	0.0011936547313337
ENSG00000173540	0.434474557993063	4.35451864984198	9.04763078259209e-05	0.000207889567758362
ENSG00000173542	-0.0847562357044345	3.52064061734832	0.447671946981358	0.506906898042343
ENSG00000173545	0.117575529179388	4.72339927692148	0.207895665499939	0.257428587555468
ENSG00000173546	2.09117037484389	2.65248966490068	9.39992135990066e-25	3.03021120827765e-23
ENSG00000173548	-0.445430742363402	5.44543265427916	2.00224735112741e-06	5.90530010691588e-06
ENSG00000173559	0.143520538765434	3.20936909747325	0.453520664743068	0.512529353357938
ENSG00000173567	0.101377127239092	-2.025013400912	0.4594609807264	0.518233265695164
ENSG00000173575	-0.0356258754238683	5.32144929380805	0.661125117969624	0.708931065397174
ENSG00000173578	-0.628591339340808	-0.144798353796078	0.0769315434078727	0.105131398831635
ENSG00000173581	-0.522836622600178	3.96674082906096	0.000212273307175997	0.000460155730234012
ENSG00000173588	0.577904590545803	2.04200253188999	8.35754947182551e-08	2.98107475509017e-07
ENSG00000173597	-0.997945289735123	4.62273333547659	0.000660154784404368	0.00132163208256714
ENSG00000173598	-0.116234252222149	4.5171340469532	0.320253945613494	0.376912324895023
ENSG00000173599	-1.08953603716338	8.18313102274085	5.49451107581173e-10	2.67918853975878e-09
ENSG00000173610	-1.15690155835263	1.77651303928923	0.0199361949639874	0.030729415168141
ENSG00000173611	0.159538175187029	2.21827740421738	0.18100438759303	0.227877024357743
ENSG00000173614	-0.218514849360575	2.88707661466147	0.0546215192826211	0.0769948976456224
ENSG00000173621	2.09333658445331	1.69260998667943	1.24968430035177e-11	7.68261148145171e-11
ENSG00000173638	0.18932070809264	4.70307423973712	0.26922263810596	0.323520396435968
ENSG00000173641	0.56871174701256	0.191630241035242	0.0694822986005628	0.0959502216510766
ENSG00000173653	0.541267712009541	3.09148298467641	5.72967126551178e-07	1.82448799299037e-06
ENSG00000173660	0.771738381886553	6.23946652754882	1.89728764966441e-09	8.59874281737552e-09
ENSG00000173674	-0.228101194837268	5.65993886203497	0.0280575603452101	0.0419175977794436
ENSG00000173681	0.513474856890989	2.20666600073188	4.63564797244685e-08	1.71646841762812e-07
ENSG00000173692	0.267837181990552	6.20971258177821	8.49320463975422e-05	0.000196017147882857
ENSG00000173698	1.36302892013704	1.68920130198338	0.000139441295618325	0.000311161149433374
ENSG00000173702	4.93519395921474	5.77900207363963	2.1650853613443e-19	3.73211282674027e-18
ENSG00000173705	1.43792931340177	0.0210990998913363	0.00036354239172935	0.000759776988779778
ENSG00000173706	0.486295192338377	4.59496404228579	0.000919878367288144	0.00180032336750943
ENSG00000173715	1.54486655618504	1.96192310030933	8.39477431646016e-18	1.19277409482216e-16
ENSG00000173726	0.666765400558603	7.23203022862908	1.03694376810545e-11	6.43191189678652e-11
ENSG00000173727	2.26480272751544	-0.135188870413135	1.04551210589547e-15	1.12345709443534e-14
ENSG00000173744	0.343711595523091	5.28150448974917	0.000526379254878596	0.00107231144244124
ENSG00000173757	-0.243560666948577	5.53672439911503	0.00173791051127603	0.00325200606229411
ENSG00000173762	1.00376382275511	2.89797812694062	0.000245935359087521	0.000527909933086674
ENSG00000173786	0.186914834857903	6.23671430752924	0.0512170023360695	0.072662783975173
ENSG00000173801	-0.118309871627604	7.21119592240491	0.248301350860115	0.301367719567788
ENSG00000173812	-0.104351685587643	8.7548333421537	0.276006317411264	0.330700169026432
ENSG00000173818	-0.155148154617174	3.33605819035875	0.107998436556446	0.14295944343052
ENSG00000173821	0.898246811606579	7.02801071460628	8.3052511858593e-10	3.96483169668888e-09
ENSG00000173825	2.18350504791007	-0.817783681384825	6.76757533240675e-17	8.47147843279976e-16
ENSG00000173846	-1.42774171986436	3.64734224158079	2.27812523537717e-10	1.17620312095191e-09
ENSG00000173848	-0.0812074554914441	5.58721639852305	0.526771230951482	0.584298014574536
ENSG00000173852	-0.126376919779816	4.71301122538315	0.291116843715293	0.346680555097695
ENSG00000173868	-1.03992922204697	-1.50296851573154	1.09790771837578e-07	3.86783471173983e-07
ENSG00000173875	0.190354646742439	3.67868543029286	0.0130627713219048	0.0208217218022528
ENSG00000173889	-0.0250944613930397	3.89401348196009	0.809140080652124	0.840250073361644
ENSG00000173890	1.44373162375643	1.89900228578929	2.5086170724045e-08	9.64415556708958e-08
ENSG00000173894	2.81239938933985	1.55295978151374	1.97105107137746e-33	1.41821066687751e-31
ENSG00000173898	-0.917029150414891	5.63400891681336	3.96862409135288e-05	9.68624289759236e-05
ENSG00000173905	-0.590573544104858	6.20499870126235	5.58002393015934e-06	1.54444484467928e-05
ENSG00000173914	0.465747425216359	3.11103955295004	4.13648525613388e-06	1.16643826285211e-05
ENSG00000173915	0.380387553520288	6.13553877244488	0.00251732130171932	0.00457112614327954
ENSG00000173917	0.221727610494714	0.760692089159351	0.21376008595384	0.263653073651788
ENSG00000173918	-0.260129257073769	6.06454351808602	0.449458404331485	0.508609573296096
ENSG00000173926	1.1885681868137	1.09907326328726	5.31339673606733e-08	1.95095693995466e-07
ENSG00000173928	-0.203232514264828	1.91406682987005	0.0674703883915489	0.0934445138887575
ENSG00000173930	-1.21046010223118	2.90228590255991	0.00060510080168538	0.00121942115401262
ENSG00000173933	0.523055199993818	2.3520398381899	1.21410650803674e-08	4.90001073963763e-08
ENSG00000173950	1.02217429244048	2.15829115792809	6.16801405120073e-15	5.93316774080207e-14
ENSG00000173960	0.185364005889603	3.66566405183079	0.0223834475597634	0.0341330497376249
ENSG00000173991	1.67627223281078	0.328941279401746	2.12081608845007e-10	1.09908498412676e-09
ENSG00000173992	-0.673263766457373	5.84635392778757	7.51133725523264e-09	3.12546691064365e-08
ENSG00000174004	-0.318318266137128	1.9327749771017	0.0822781131487567	0.111707955266045
ENSG00000174007	0.739913849772621	-0.180564450027719	2.2360963768139e-07	7.55785449570244e-07
ENSG00000174010	-1.30764282655127	4.12176513727622	7.49123602044672e-23	1.91681868471971e-21
ENSG00000174013	0.565767894536695	3.52827323110606	1.78233976428732e-10	9.37448177777785e-10
ENSG00000174021	0.18516764528565	6.1766000377955	0.057788216306504	0.0811091163328179
ENSG00000174028	-0.266047422548571	-0.0891604263452521	0.116512086176611	0.15311363282765
ENSG00000174032	-0.183716381488805	5.3250557492692	0.335654463011922	0.393210842113868
ENSG00000174059	2.05073289856014	4.53736321916935	2.13849278995188e-38	2.3892675966245e-36
ENSG00000174080	-0.406130838909526	6.82996520600042	0.0150055712536691	0.0236378155452316
ENSG00000174099	0.435249541808107	2.70024378815296	0.0130196934826961	0.0207585752851213
ENSG00000174106	-0.119768295316543	3.70821527739404	0.130814554553405	0.169915281380863
ENSG00000174109	0.260833205058648	2.85831139473983	0.0217528973303835	0.0332843753980043
ENSG00000174123	1.11423591582043	-0.195338212015278	0.00202005543457955	0.00372799396298522
ENSG00000174125	-0.426832144800843	2.2901640801885	0.0511660572524571	0.0726019592850989
ENSG00000174130	-0.161290380973486	0.830647802467489	0.440605037593158	0.500195860916739
ENSG00000174132	-0.219198404944364	3.72017156388389	0.0142859820092886	0.0226211482731588
ENSG00000174136	-0.103733338933216	2.34971736442291	0.579556670556563	0.634089495162791
ENSG00000174137	0.745497725582765	0.480131449674191	0.000734274871530915	0.00145930133566436
ENSG00000174151	1.34679358399882	1.86730340070903	2.06369347236833e-14	1.85887422037864e-13
ENSG00000174165	0.602476609895427	3.89028625117115	2.04290268597508e-06	6.01435900414398e-06
ENSG00000174171	1.99335650702389	-0.860594813804045	1.15468320631859e-06	3.52698955939187e-06
ENSG00000174173	-0.192810115815893	4.18921604901749	0.0170436825388878	0.0265760888964557
ENSG00000174175	-1.61677186590202	1.69110377134975	7.61129503151587e-10	3.64709576523462e-09
ENSG00000174177	0.018513028255797	3.37062159433499	0.827358669678433	0.855957195040872
ENSG00000174197	0.141975366823758	4.07034241962111	0.112903931475856	0.148752356213851
ENSG00000174206	-0.603038948266896	3.07213360277663	3.37796560875876e-08	1.27599423289274e-07
ENSG00000174227	0.428623734178565	4.24199048339251	1.26180095573814e-07	4.41409482532434e-07
ENSG00000174231	-0.124182809323681	7.10848400421309	0.197462657357089	0.245989236320686
ENSG00000174233	1.27483523282883	4.3300479095277	2.22470390220844e-28	1.03942789072534e-26
ENSG00000174238	-0.402826174938239	5.56700215846679	3.8025203135706e-05	9.31495783746533e-05
ENSG00000174243	0.164572141732864	5.9250081078447	0.0197352559851178	0.0304379477544627
ENSG00000174276	0.0538465035087028	3.39051047839805	0.696994721063458	0.74132599925108
ENSG00000174282	0.150571327970606	4.58353347605866	0.195197504244218	0.24344537934861
ENSG00000174292	-0.145144325646161	2.42297470826549	0.238125317663729	0.290340826552916
ENSG00000174306	0.169629646963014	4.75733373543116	0.188145082675427	0.235695643649668
ENSG00000174307	1.52937842744617	3.85668597046194	8.25577786429102e-09	3.41469147442784e-08
ENSG00000174326	0.995545964195738	3.62019856209316	0.000705347819124386	0.00140569427990355
ENSG00000174327	-0.57698759364229	5.10462088172427	0.00267853724559209	0.00484772391324183
ENSG00000174348	-0.748386644650962	3.68357609102796	0.0136673378836483	0.0217180277253592
ENSG00000174353	0.665430397811905	-0.50271629528476	3.11690597302388e-06	8.94066411142619e-06
ENSG00000174358	-0.71903171763906	1.44668048589142	0.152182321638958	0.194892182944723
ENSG00000174365	1.08201743771373	3.32398134098875	2.90870692256991e-11	1.69490832922538e-10
ENSG00000174370	0.657179933810561	-0.642007419698868	0.00594558684495758	0.0101134010559903
ENSG00000174371	3.7195977444851	1.30697990032911	5.28701894259607e-47	1.25135390446603e-44
ENSG00000174373	-0.137531192377867	2.83288841595947	0.233204957823991	0.284940278585651
ENSG00000174405	-0.244556852811223	3.26876291782112	0.0854945518765726	0.115655862161073
ENSG00000174428	-0.366850383767639	1.69224032506985	0.00154235175706467	0.00291212589546334
ENSG00000174437	0.369775338835561	7.4187698667058	0.000182332552868076	0.000400127550395183
ENSG00000174442	0.997569457480881	2.44972051170812	2.35818872562965e-23	6.35016449051289e-22
ENSG00000174444	0.260400947069738	9.55266552769593	0.0209621885332924	0.0321840088201488
ENSG00000174446	-0.157420100594286	3.92220074468465	0.0524826247420174	0.0742942829825615
ENSG00000174456	0.3641074837162	2.73187770718329	0.00101533082322485	0.00197254248279172
ENSG00000174469	0.349181247631371	3.5451212333597	0.303584075786849	0.359693739642593
ENSG00000174483	0.69494357403945	-0.548838145744463	1.0071770274726e-07	3.56355239381928e-07
ENSG00000174485	-0.685934642215513	4.96624729102069	1.83266908244192e-07	6.2732733501361e-07
ENSG00000174500	-0.217884384725691	-0.940817941254467	0.382912058207211	0.441498756684271
ENSG00000174501	0.430958934950781	-1.05482066185408	0.0443254467595029	0.0637401979622623
ENSG00000174514	0.719796215006486	0.614500210511249	0.00041764874475902	0.000864817039337545
ENSG00000174516	0.398787423924925	2.30364837335396	0.0143049155963549	0.0226451484420691
ENSG00000174529	1.13061024366019	1.2496043211664	1.5272903468787e-17	2.09078377166317e-16
ENSG00000174547	0.101643598994585	5.00061658953627	0.323360481580669	0.3801953292812
ENSG00000174564	-0.0518599881499796	1.65998906294523	0.890092340845414	0.910076793447809
ENSG00000174567	-0.204249727743383	6.38124873780214	0.233577239715838	0.285317627869652
ENSG00000174574	-0.674464996914591	5.39493134608674	1.08909891874404e-09	5.10573660421366e-09
ENSG00000174579	-0.00136658556065261	4.20665019062333	0.984465549194743	0.987238312351354
ENSG00000174586	0.535096227906299	0.498759099590692	2.83056137120994e-05	7.07955199462243e-05
ENSG00000174600	-0.557769007822492	3.0154358531106	0.00572473800496519	0.00976451614197931
ENSG00000174606	0.552727148079209	3.99022727313262	7.32441419864832e-11	4.05763974762199e-10
ENSG00000174628	0.126560479286838	1.12597139894128	0.443791766820881	0.503210180381619
ENSG00000174640	1.21816073672121	3.02980987928873	1.38920361239084e-05	3.62684972128976e-05
ENSG00000174652	0.794506968258228	3.57363096309556	2.29565907195306e-09	1.02543619037228e-08
ENSG00000174669	0.976675891585732	3.45676814415755	4.17080884167405e-08	1.55620222866693e-07
ENSG00000174684	0.0849635300934253	4.80215914143592	0.44186129031697	0.501400510359681
ENSG00000174695	0.244117649867867	5.72704128959228	0.00220875718969609	0.00404965083357999
ENSG00000174705	1.71602631888332	3.38532979379417	1.67004672526731e-21	3.67696456476234e-20
ENSG00000174718	-0.313358863820664	5.05846398603298	0.0305877480802513	0.0453895737062828
ENSG00000174720	-0.428946959242932	4.65316445800517	2.12749724554796e-07	7.21645578969756e-07
ENSG00000174721	0.70183481852233	-0.191948616253603	6.78734188155167e-05	0.000159741862835734
ENSG00000174738	-0.39109809553215	5.04658516964135	0.0030385264028714	0.00544501025451791
ENSG00000174744	0.694846244267854	4.97842067827587	5.31903622616655e-09	2.26298069149205e-08
ENSG00000174748	0.0774451519451748	8.69792449695683	0.423812187934323	0.483266791541211
ENSG00000174749	-0.319565791447123	3.32420258680496	0.0240494226224424	0.0364336746696996
ENSG00000174775	1.09425914142181	4.16404017853711	7.85266137498449e-13	5.67283826559121e-12
ENSG00000174780	0.0804873182762998	5.8135328744515	0.26926086129147	0.323523102859593
ENSG00000174788	0.738746782094731	-1.86613880983816	0.000412237058943234	0.000854299564086508
ENSG00000174791	0.534247055774097	1.43192897600929	0.00768548650557803	0.0127804873127797
ENSG00000174796	-0.300246253274378	3.02922990427825	0.00121384001128878	0.00232653746649575
ENSG00000174799	0.442161939836045	1.19384684167082	0.0014490895042506	0.00274699357176307
ENSG00000174804	0.00815223311871755	5.0976103901388	0.960691348743501	0.967955860706777
ENSG00000174807	1.77078067138942	3.56645123368662	1.54432582224782e-11	9.36908360559657e-11
ENSG00000174808	0.321368315982438	0.150739140800992	0.145138802167854	0.186776132021417
ENSG00000174827	0.691756587750384	5.52492503427967	5.39758652794928e-05	0.000129111418171212
ENSG00000174837	-2.39681510573955	0.676494860354762	1.01603577501995e-18	1.61881767237014e-17
ENSG00000174839	0.0499353729903651	3.65401539187718	0.483979854975837	0.542385498181133
ENSG00000174840	-0.238156093190767	4.71847877535894	0.0051911060502757	0.00892284908097078
ENSG00000174842	0.882409684638443	1.55653577263223	4.69490080184101e-16	5.26836404388746e-15
ENSG00000174851	-0.123537559559709	6.57141718037562	0.208494128500911	0.258024931783584
ENSG00000174871	1.9839355234325	-1.16633034151166	4.5993856885452e-15	4.50958785532791e-14
ENSG00000174885	-0.514610177508924	2.03579624425788	0.104527049513903	0.138813773839504
ENSG00000174886	0.161216067275144	5.99014947697274	0.278620681872484	0.333477199116524
ENSG00000174891	0.317100758952311	3.57671978636872	0.000267778815868194	0.000571185265010919
ENSG00000174903	-0.103627102942049	6.66047428098608	0.152680453087831	0.19546053591516
ENSG00000174912	0.182342169130977	-1.56197932167181	0.43011467088959	0.489460536468776
ENSG00000174915	0.806241216630704	4.24911726835903	5.07136193000082e-10	2.48565826694427e-09
ENSG00000174917	0.240509106185337	5.41657359955152	0.0724679285068438	0.0995762812604925
ENSG00000174928	0.371160311804591	1.44269844304369	0.000551161610015876	0.00111836379480717
ENSG00000174938	3.62071457707943	4.33268514755809	1.26728412464424e-17	1.75758726554361e-16
ENSG00000174939	3.08406228621879	2.14850813489257	1.21997541811675e-13	9.84960404896057e-13
ENSG00000174943	0.527507366539293	2.80612670740414	7.61503370965473e-07	2.37769877398489e-06
ENSG00000174944	0.260732778838405	-0.867658895536008	0.222831113709195	0.273584470234182
ENSG00000174945	0.185090096608114	0.0856845270561786	0.646997143164141	0.696313546202978
ENSG00000174946	-0.404579691962576	-0.0911089128731788	0.175722447281385	0.221630583487418
ENSG00000174951	1.53790828900142	1.55224165342452	8.73104952686614e-12	5.47799507810492e-11
ENSG00000174953	-0.0908564139740763	4.46029842422539	0.284222860674941	0.339500307357663
ENSG00000174963	3.04144349883378	-0.148332246059534	6.14934349885344e-09	2.59475465299967e-08
ENSG00000174977	0.387652549954377	1.04719403590935	0.0020429105685038	0.00376708101550449
ENSG00000174989	0.428317584946439	2.91903685354022	3.53231573197373e-06	1.00393893801143e-05
ENSG00000174990	-0.829290624385906	4.3723903829935	0.00064303908943073	0.00129023838713664
ENSG00000174992	-1.7163636092196	4.511420576545	3.23628206044567e-07	1.06893576392392e-06
ENSG00000174996	1.23762014228454	3.24964832584496	5.68389618688972e-22	1.31925064012609e-20
ENSG00000175003	-2.40625401758403	9.1597130373825	6.3502166170109e-10	3.07146266487744e-09
ENSG00000175029	0.333600784466754	3.01096328823106	0.109461256746221	0.144725401422347
ENSG00000175040	0.363688678859464	1.63362798164139	0.0377028248661756	0.0549370930492318
ENSG00000175048	0.156121768447021	4.37427993842399	0.160613394160402	0.204596964390434
ENSG00000175054	0.517115076878214	3.66104969935258	1.16082283965145e-06	3.54333637190741e-06
ENSG00000175061	0.522309405374624	6.82031612989209	0.0031596537549384	0.0056401559733881
ENSG00000175063	4.42991490246584	3.15975004348455	8.22777334987154e-51	2.69093067304526e-48
ENSG00000175066	0.763321611859565	2.84816423967294	2.38797788820991e-13	1.86841871479425e-12
ENSG00000175073	-0.151780086501279	4.58162786658596	0.136679304194359	0.176849886473182
ENSG00000175084	-1.73180624457128	0.492095549352618	2.70100774957559e-07	9.02241920136781e-07
ENSG00000175087	-0.0233181850316422	3.25595792524703	0.82577211458413	0.854732477526921
ENSG00000175093	-2.17062410444552	-1.2346178150432	1.95471177379822e-09	8.84339924222396e-09
ENSG00000175104	-0.466195737886328	2.77695547519286	1.8364847341245e-08	7.22543468885205e-08
ENSG00000175105	-0.457819299083991	3.12428156602881	4.10648961108783e-06	1.15834303158614e-05
ENSG00000175106	0.180300824564869	-0.321912829883663	0.281591800263833	0.336697241634261
ENSG00000175110	-0.216694490887292	4.92616827162362	0.00197635849972272	0.00365898895564144
ENSG00000175115	0.812596440022562	5.13785625469299	2.39658594029729e-09	1.06680989591853e-08
ENSG00000175130	0.865333695685594	5.75157300166088	6.36081884136087e-07	2.01192912464215e-06
ENSG00000175137	0.922374291892915	4.65239376578771	1.80035710216249e-20	3.53932497854633e-19
ENSG00000175147	1.87378998897626	-0.826652819723907	1.46120165199972e-06	4.39901176839681e-06
ENSG00000175155	-1.11606752194336	4.98992791801896	1.49130322436831e-13	1.18802313551538e-12
ENSG00000175161	-1.22338492946851	-0.556523215287499	0.000917698877549202	0.00179644873319785
ENSG00000175164	1.00833779592591	-0.279012380146437	0.00625965220067743	0.0105945261371646
ENSG00000175166	0.465416172782313	6.80640747093638	9.93242717803994e-11	5.39608879729938e-10
ENSG00000175175	0.831870456816717	0.765336323700114	0.00963063948558271	0.0157172875219254
ENSG00000175182	0.288848518931142	2.73174794454753	0.0359861275605428	0.0526660534178703
ENSG00000175183	0.89927892521178	4.33091974451109	2.02636104007695e-06	5.97250243960416e-06
ENSG00000175189	-1.36434617127275	6.10635425787724	3.53652296897869e-08	1.33225078881652e-07
ENSG00000175193	0.174126234185547	5.01783846911148	0.0433006348246964	0.0623762168036068
ENSG00000175197	1.28528057611224	4.74554102545542	4.13537668892769e-12	2.72471562697385e-11
ENSG00000175198	-1.10482095210815	5.9843561631938	2.05887436127782e-15	2.12113585399e-14
ENSG00000175203	0.698312735518419	5.73478024562257	2.12266260471211e-26	8.14124838668687e-25
ENSG00000175213	0.12239441201494	3.85504920121496	0.276093416715639	0.330782494996731
ENSG00000175215	0.240004009023201	6.62369079845245	0.0461965582907141	0.0661716587460873
ENSG00000175216	0.540433374521864	5.6594536449913	1.98861292434853e-12	1.36115560438285e-11
ENSG00000175220	0.393218928835642	5.92365876838148	0.000129993820517314	0.000291380541241801
ENSG00000175221	-0.0276182832944016	5.61971264030892	0.741599763785383	0.7808872300516
ENSG00000175224	0.262228094051303	5.83104792464114	0.000149626526014479	0.00033224070484489
ENSG00000175262	0.409007149631978	-1.8194533789283	0.0687611811318068	0.0950419645150562
ENSG00000175264	1.66864926053529	1.61676427496279	5.71404200747663e-15	5.51121649493242e-14
ENSG00000175265	1.72568132527041	1.93925274900232	3.78008505122586e-10	1.88355041278257e-09
ENSG00000175274	0.842840661872995	4.52561624511793	2.32333516392626e-08	8.98369581442509e-08
ENSG00000175279	0.300618745127553	0.776648844170872	0.0140551200040367	0.0222830511750936
ENSG00000175283	0.487451505416591	4.11050911217629	1.58373020641536e-07	5.4784882601922e-07
ENSG00000175287	-1.13177923217931	4.92766065369752	6.78562407677524e-05	0.000159722331710329
ENSG00000175305	2.29887863086133	0.482612752640593	2.39543785082032e-27	1.02106957489469e-25
ENSG00000175309	-0.455670139104072	5.30681603763808	6.282409321315e-05	0.000148655589149979
ENSG00000175311	-1.14697326212421	4.85508072792329	1.28746873524411e-08	5.17519276191533e-08
ENSG00000175322	1.30580925789314	0.00831926000355719	5.02243792915123e-11	2.83831647720931e-10
